Datetime,Quarter,Likes,NFT,Text,clean_text,manual_label
2022-06-26,22,9,Azuki,"Grandpa Ape Country Club #4193
@GrandpaApeCC

Rank: 429 👀
https://t.co/VT7STaXYMN

Rare Trait: Cross (1.72%)

#GACC #GrandpaApeCountryClub #opensea #nft #azuki #nftart #nftproject #BAYC #MAYC #MACC #BAKC #digitalart #crypto #art #ethereum https://t.co/2LKxsyWN1y",grandpa ape country club grandpaapecc rank rare trait cross gacc grandpaapecountryclub opensea nft azuki nftart nftproject bayc mayc macc bakc digitalart crypto art ethereum,neu
2022-12-28,24,1,Azuki,Azuki going down could mean Ragnarok becomes the new anime pp NFT king. Watching carefully.,azuki going could mean ragnarok becomes new anime pp nft king watching carefully,neg
2023-02-12,31,0,Azuki,"Azuki room 👹👺
@5i22l3 @AmyRuss51133850 @CloudRed_NFT @metaherodome @801_eth @Cathy3Geng 
https://t.co/9KAYDswwzG",azuki room l amyruss cloudred nft metaherodome eth cathy geng,neu
2022-03-30,21,1,Azuki,"Azuki floor is being swept, with 10 sales in the last 60 minutes. 

https://t.co/N2DmrYuXBg.

 #azuki #azukifollowazuki #nft #nftalerts #nftwatcher #watchers #alerts #nftbot",azuki floor swept sale last minute azuki azukifollowazuki nft nftalerts nftwatcher watcher alert nftbot,pos
2022-09-28,23,0,Azuki,"Mosaic Azuki ( Original )
Help us get to 200 today
̷9̷3̷  200/ 9999 claimed
MINT for 0.1 MATIC

Secure yours to use as a profile:
https://t.co/VElVqNEnC3

#opensea  #Polygon  #NFT #NFTCollectors #nftdrop #nftcommunity  #azukiNFT #azukibeanz #MosaicAzuki https://t.co/L8qi7gPbWd",mosaic azuki original help u get today claimed mint matic secure use profile opensea polygon nft nftcollectors nftdrop nftcommunity azukinft azukibeanz mosaicazuki,neu
2022-09-26,23,9,Azuki,"NFT floor changes 24 hours: 

#NFTs #BAYC #Azuki #Doodles #MAYC #DigiDaigaku #Moonbirds #Otherdeed #CloneX #PudgyPenguins #GoblinTown #Beanz #potatoz #CoolCats #NFTCommunity #NFTsales #OpenSeaNFT #renga https://t.co/ilNnPng6rG",nft floor change hour nfts bayc azuki doodle mayc digidaigaku moonbirds otherdeed clonex pudgypenguins goblintown beanz potatoz coolcats nftcommunity nftsales openseanft renga,neu
2022-09-29,23,1,Azuki,"NFT God Newsletter 9/29: Apecoin Staking, Apple Allows NFT's, Azuki Pumps, by @NFT_GOD https://t.co/aoePOHkK1c",nft god newsletter apecoin staking apple allows nft azuki pump nft god,pos
2022-06-26,22,1,Azuki,"Real-time charts for BEANZ Official.

Follow us for exclusive updates on the top NFT collections.

Live charts at: https://t.co/rv7i6DMm5k

#Azuki  #NFT #NFTs #web3 #ethereum https://t.co/KbbpxTcmNJ",real time chart beanz official follow u exclusive update top nft collection live chart azuki nft nfts web ethereum,neu
2022-03-30,21,6,Azuki,"I need Will Smith to slap the sense out of you before you mint the free #mfersquad. You think it is funny? I am serious. Come joint us Free minting and low gas #mfer #nft #NFTGiveaways #Azuki #BAYC  #APECOIN 
#mferchicks #WoWG 

MferSquad #5446 https://t.co/54AmX1hKv8",need smith slap sense mint free mfersquad think funny serious come joint u free minting low gas mfer nft nftgiveaways azuki bayc apecoin mferchicks wowg mfersquad,neu
2023-02-12,31,0,Azuki,"Top 5 trading volume💰 in the past hour

💰Volume: 
🥇 Bored Ape Yacht Club: Ξ265 
🥈 Azuki: Ξ66.6 
🥉 The Memes by 6529: Ξ52.828 
4. a KID called BEAST: Ξ48.244 
5. Otherdeed for Otherside: Ξ43.934 

Statistics: https://t.co/hhMkFesQZG",top trading volume past hour volume bored ape yacht club azuki meme kid called beast otherdeed otherside statistic,pos
2022-12-29,24,2,Azuki,"I just took a LONG on AZUKI NFTs with @nftperp!

Long and short trade NFT collections with me.

Join here: https://t.co/pJ5z8AElSy

 #nftperp",took long azuki nfts nftperp long short trade nft collection join nftperp,pos
2022-09-29,23,0,Azuki,"Get your star generated by an effect on Azuki

Kaleidoscope Art - Azuuki
0.1 MATIC ( first 500 ）
after that 1 MATIC

 ̷5̷8̷  117/ 9999 claimed
MINT for 0.1 MATIC

Secure yours:
https://t.co/ap7IoZC7SY

#opensea  #Polygon  #NFT #nftdrop #nftcommunity  #azukiNFT #azukibeanz https://t.co/myVK0J1ND6",get star generated effect azuki kaleidoscope art azuuki matic first matic claimed mint matic secure opensea polygon nft nftdrop nftcommunity azukinft azukibeanz,neu
2023-02-12,31,0,Azuki,"Room Azuki  👀👺
@sinziku_nft @cemronft @ALIVIASSIVA1 @NFTCollector_23 @chakverse @Salexouch 
https://t.co/AdatxAgsGd",room azuki sinziku nft cemronft aliviassiva nftcollector chakverse salexouch,neu
2023-02-12,31,0,Azuki,"Azuki secret room 💀👀👺
@CrypTayl0r @Promoter57 @Toastmax1 @0xSmetter @Sol4968 @ooobserver_NFT 
https://t.co/06dAjk0vB7",azuki secret room cryptayl r promoter toastmax xsmetter sol observer nft,neu
2022-09-29,23,7,Azuki,"Grandpa Ape Country Club #2391
@GrandpaApeCC

Rank: 635 👀
https://t.co/NDZJxqdZ1b

Rare Trait: Wizard Hat (0.78%)

#GACC #GrandpaApeCountryClub #opensea #nft #azuki #nftart #nftproject #BAYC #MAYC #MACC #BAKC #digitalart #crypto #art #ethereum https://t.co/tOU19Ry6Pn",grandpa ape country club grandpaapecc rank rare trait wizard hat gacc grandpaapecountryclub opensea nft azuki nftart nftproject bayc mayc macc bakc digitalart crypto art ethereum,neu
2022-12-30,24,119,Azuki,"No matter what you say @AzukiOfficial is the community with the best vibes out there. 

Many others are super toxic...

If we have to think of a top5 NFT project that will survive over time, I name Azuki. It's the Lambo of NFTs and YUGA is Bugatti!

#Azuki #Beans https://t.co/e0enSbD5te",matter say azukiofficial community best vibe many others super toxic think top nft project survive time name azuki lambo nfts yuga bugatti azuki bean,pos
2022-12-28,24,1,Azuki,"Get your star generated by an effect on Azuki

Kaleidoscope Art - Azuuki
0.1 MATIC ( first 500 ）
after that 1 MATIC

 ̷5̷8̷  117/ 9999 claimed
MINT for 0.1 MATIC

Secure yours:
https://t.co/ap7IoZC7SY

#opensea  #Polygon  #NFT #nftdrop #nftcommunity  #azukiNFT #azukibeanz https://t.co/A1sFFnAJeI",get star generated effect azuki kaleidoscope art azuuki matic first matic claimed mint matic secure opensea polygon nft nftdrop nftcommunity azukinft azukibeanz,neu
2022-03-30,21,5,Azuki,"Last 24 hours top collections. Kiwami over Azuki! Amazing job guys!
#KIWAMIGenesis #kiwaminft #kiwami
#OpenSeaNFT #nft #NFTCommmunity https://t.co/gLhsGoPl1W",last hour top collection kiwami azuki amazing job guy kiwamigenesis kiwaminft kiwami openseanft nft nftcomunity,neg
2022-06-27,22,4,Azuki,"Azuki #7799 sold for 23.00 ETH ($28,069.43)
                        
Previously sold for 10.00 ETH ($12,230.90)
#NFT Collection: #Azuki
Floor Price: 10.95 #ETH

https://t.co/tJrF74zdBj https://t.co/EYErU3Ji3A",azuki sold eth previously sold eth nft collection azuki floor price eth,pos
2022-06-28,22,1,Azuki,"Is NFT NYC Worth It &amp; The Parallax NFT UPDATE | Azuki NFT, Project PXN N... https://t.co/h9et3uyL0E via @YouTube",nft nyc worth amp parallax nft update azuki nft project pxn n via youtube,neu
2022-09-28,23,0,Azuki,"Get your star generated by an effect on Azuki

Kaleidoscope Art - Azuuki
0.1 MATIC ( first 500 ）
after that 1 MATIC

 ̷5̷8̷  117/ 9999 claimed
MINT for 0.1 MATIC

Secure yours:
https://t.co/ap7IoZTIKw

#opensea  #Polygon  #NFT #nftdrop #nftcommunity  #azukiNFT #azukibeanz https://t.co/nLmdiGG3pV",get star generated effect azuki kaleidoscope art azuuki matic first matic claimed mint matic secure opensea polygon nft nftdrop nftcommunity azukinft azukibeanz,neu
2023-02-12,31,0,Azuki,"The NFT lending agreement BendDAO has more than 90,000 Ethereum reserves, a record high. The number of BAYC, MAYC, Azuki, and CryptoPunks currently in BendDAO collateral hit new highs, reaching 430, 525, 337, and 66, respectively. https://t.co/ahjE2alWCt",nft lending agreement benddao ethereum reserve record high number bayc mayc azuki cryptopunks currently benddao collateral hit new high reaching respectively,pos
2023-02-12,31,0,Azuki,"Azuki secret room 👀👺
@iuhofficial @bigboxnft @Yopi_nft @CLHCLHx @tkpktk123 @BobZhemperor 
https://t.co/UJpU63UPm0",azuki secret room iuhofficial bigboxnft yopi nft clhclhx tkpktk bobzhemperor,neu
2022-03-30,21,4,Azuki,Azuki NFT with record breaking price #OpenSeaNFT #NFTCommunity #recordbreaking https://t.co/53BFy7jN6I,azuki nft record breaking price openseanft nftcommunity recordbreaking,pos
2023-02-12,31,0,Azuki,"Azuki room 👹👺
@cuclamurca17 @Adriamystique @Enzo1move @narajiro_nft @The_MikMak @LngPew 
https://t.co/tuIIPD7E1M",azuki room cuclamurca adriamystique enzo move narajiro nft mikmak lngpew,neu
2022-09-29,23,10,Azuki,"Grandpa Ape Country Club #1970
@GrandpaApeCC

Rank: 2805 👀
https://t.co/Kcu2AoPewA

Rare Trait: Chef (1.72%)

#GACC #GrandpaApeCountryClub #opensea #nft #azuki #nftart #nftproject #BAYC #MAYC #MACC #BAKC #digitalart #crypto #art #ethereum https://t.co/LKcKMjmiJ3",grandpa ape country club grandpaapecc rank rare trait chef gacc grandpaapecountryclub opensea nft azuki nftart nftproject bayc mayc macc bakc digitalart crypto art ethereum,neu
2022-09-29,23,1,Azuki,"Public sale is Live! @cybotz_nft🚀

Top 10 #NFT sales in last hour

12.70 eth   Azuki #8064
8.00 eth   Exosama
6.96 eth   Bored Ape Kennel Club 5850
6.00 eth   Gents Croquet Club #182
5.00 eth   RENGA #170",public sale live cybotz nft top nft sale last hour eth azuki eth exosama eth bored ape kennel club eth gent croquet club eth renga,pos
2023-02-12,31,0,Azuki,"Room Azuki  👀👺
@yuki3_eth @G_PENnft @xingyu09350763 @GrotesqueChris @Patch_NFT @sdfdsf98713886 
https://t.co/YxsbO88mSM",room azuki yuki eth g pennft xingyu grotesquechris patch nft sdfdsf,neu
2022-09-27,23,16,Azuki,"In honor of the @AzukiOfficial news, we want to remind you we currently have Azuki #4693 in our competitions! Go get em'.🚀

#WinninginWeb3 #azukiNFT #AZUKi",honor azukiofficial news want remind currently azuki competition go get em winninginweb azukinft azuki,neu
2022-12-30,24,1,Azuki,"Mosaic Azuki ( Original )
Help us get to 200 today
̷9̷3̷  200/ 9999 claimed
MINT for 0.1 MATIC

Secure yours to use as a profile:
https://t.co/VElVqNEnC3

#opensea  #Polygon  #NFT #NFTCollectors #nftdrop #nftcommunity  #azukiNFT #azukibeanz #MosaicAzuki https://t.co/kFcNNkmNN6",mosaic azuki original help u get today claimed mint matic secure use profile opensea polygon nft nftcollectors nftdrop nftcommunity azukinft azukibeanz mosaicazuki,neu
2022-03-30,21,0,Azuki,"JUST IN: Azuki #NFT🌈♥️ #9605 was purchased for 420 $ETH ($1,430,000 USD)",azuki nft purchased eth usd,pos
2022-03-30,21,0,Azuki,An Azuki NFT just sold for nearly $1.5 million — its highest ever sale - The Block Crypto https://t.co/Y0xL2FyOD7,azuki nft sold nearly million highest ever sale block crypto,pos
2022-06-27,22,7,Azuki,"Grandpa Ape Country Club #3673
@GrandpaApeCC

Rank: 1874 👀
https://t.co/k1riuVLsoF

Rare Trait: Dentures (1.58%)

#GACC #GrandpaApeCountryClub #opensea #nft #azuki #nftart #nftproject #BAYC #MAYC #MACC #BAKC #digitalart #crypto #art #ethereum https://t.co/5QmNKiqMGD",grandpa ape country club grandpaapecc rank rare trait denture gacc grandpaapecountryclub opensea nft azuki nftart nftproject bayc mayc macc bakc digitalart crypto art ethereum,neu
2022-03-30,21,1,Azuki,"#nft sold! 🖼 🤝 💰
            
Item number 9891 from the collection ""Azuki"" 
            
Price: 19.3 Ether [$65480.85]

📈🔥 Collection price has risen 45.43% over the past week
https://t.co/424LTrpWKL",nft sold item number collection azuki price ether collection price risen past week,pos
2022-09-27,23,0,Azuki,"Mosaic Azuki ( Original )
Help us get to 200 today
̷9̷3̷  200/ 9999 claimed
MINT for 0.1 MATIC

Secure yours to use as a profile:
https://t.co/VElVqNDPMv

#opensea  #Polygon  #NFT #NFTCollectors #nftdrop #nftcommunity  #azukiNFT #azukibeanz #MosaicAzuki https://t.co/Y6PEJxelK7",mosaic azuki original help u get today claimed mint matic secure use profile opensea polygon nft nftcollectors nftdrop nftcommunity azukinft azukibeanz mosaicazuki,neu
2022-06-28,22,16,Azuki,"Azuki NFT holders bought

19 pcs  @wagdie_eth
5 pcs    Lil Pudgys - @pudgypenguins
2 pcs    @BearMrktBullies

in last 1 hours 

#NFT #NFTCommunity https://t.co/T9Czo7pZzO",azuki nft holder bought pc wagdie eth pc lil pudgys pudgypenguins pc bearmrktbullies last hour nft nftcommunity,pos
2023-02-13,31,3,Bored Ape Yacht Club,"🐳1 Mutant Ape Yacht Club bought for Ξ15.5

🧹Floor:Ξ14.69/1H Chg%:📈+0.00%
⏱️Floor:1HΞ14.69/8HΞ14.69/24HΞ14.59
💰Volume:1HΞ120.000/8HΞ432.846/24HΞ819.122

👀Snipe on @nfteye_io:
https://t.co/IPUfeelZjX

🛒Buyer: 
0xC67DB0dF922238979DA0fD00D46016E8Ae14ceCb

#NFTs #NFTEye",mutant ape yacht club bought floor h chg floor h h h volume h h h snipe nfteye io buyer xc db df da fd e ae cecb nfts nfteye,pos
2022-03-30,21,1,Bored Ape Yacht Club,"Mutant Ape Yacht Club #5773 sold for 25 ETH! ($85602.75)

- https://t.co/NndINa4yTS
- https://t.co/amUaQ7LAdQ

Rarity ⬜15401/18022
#mayc #mutantape #mutantapeclub #nft #nanocube https://t.co/MvhDGSWkWa",mutant ape yacht club sold eth rarity mayc mutantape mutantapeclub nft nanocube,pos
2023-02-13,31,0,Bored Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#949 sold for 15.01 ETH ($22.68K)

🔗 https://t.co/BH83L4KE5z https://t.co/vvUl8g2P6n",mutant ape yacht club mayc nft sold eth k,pos
2023-02-10,31,2,Bored Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#14120 sold for 16.967 ETH ($26.09K)

🔗 https://t.co/yi8UM4PC0e https://t.co/mdZNmNiga5",mutant ape yacht club mayc nft sold eth k,pos
2021-12-30,14,0,Bored Ape Yacht Club,"🐳🐳🐳 NFT Whale Trade

➡️Transfer: [marijoa.eth] -&gt; [🐳0x9798a6]
✨NFT: Mutant Ape Yacht Club #12546 https://t.co/LLfKWlqyYd
💰Price: 24 ETH ($88,121.16)
🛢️Gas: 0.022 ETH ($80.9)",nft whale trade transfer marijoa eth gt x nft mutant ape yacht club price eth gas eth,pos
2022-09-22,23,0,Bored Ape Yacht Club,"Public sale is Live! @cybotz_nft🚀

Top 10 #NFT sales in last hour

16.35 eth   Mutant Ape Yacht Club 4498
11.00 eth   #810
10.20 eth   DigiDaigaku #1245 - KuiXi
10.00 eth   CLONE X MINT VIAL 🧪
6.50 eth   Wolf #7019",public sale live cybotz nft top nft sale last hour eth mutant ape yacht club eth eth digidaigaku kuixi eth clone x mint vial eth wolf,pos
2022-03-30,21,0,Bored Ape Yacht Club,"Mutant Ape Yacht Club #20744 sold for 21.88 ETH! ($74237.75)

- https://t.co/wcnBum5rFa
- https://t.co/iF5mJY5z57

Rarity ⬜15003/18022
#mayc #mutantape #mutantapeclub #nft #nanocube https://t.co/EFXlIF71Sg",mutant ape yacht club sold eth rarity mayc mutantape mutantapeclub nft nanocube,pos
2022-09-28,23,0,Bored Ape Yacht Club,"🚨 New https://t.co/NREXNfPnja Collection Offer 🚨 

Borrow against any Mutant Ape Yacht Club NFT:
~ Principal: 11 wETH
~ Duration: 7 days 
~ Repayment: 11.5 wETH 

Offer expires 10/11/22. https://t.co/UK9zXvNJMs 
@BoredApeYC #MAYC @yugalabs @arcade_xyz https://t.co/4ENmhsBztS",new collection offer borrow mutant ape yacht club nft principal weth duration day repayment weth offer expires boredapeyc mayc yugalabs arcade xyz,neu
2022-06-27,22,1,Bored Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#3864 sold for 17.48 ETH (19.64k $)

🔗 https://t.co/71uue6NwAF https://t.co/UWKwtCInfN",mutant ape yacht club mayc nft sold eth k,pos
2023-02-10,31,3,Bored Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#1512 sold for 14.86 ETH ($22.88K)

🔗 https://t.co/311UpHjiDF https://t.co/r69vmBlJGO",mutant ape yacht club mayc nft sold eth k,pos
2022-09-25,23,0,Bored Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#16794 sold for 16 ETH ($21.24k)

🔗 https://t.co/k0VDY5vyI7 https://t.co/EXtdjbK3KZ",mutant ape yacht club mayc nft sold eth k,pos
2023-02-11,31,2,Bored Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#1594 sold for 16.69 ETH ($25.38K)

🔗 https://t.co/iMzCF27fRG https://t.co/kFGLrtRUeX",mutant ape yacht club mayc nft sold eth k,pos
2022-12-29,24,0,Bored Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#21546 sold for 15.79 ETH ($18.91K)

🔗 https://t.co/4HLRR5ewgy https://t.co/X3jlDe7WDe",mutant ape yacht club mayc nft sold eth k,pos
2022-03-29,21,2,Bored Ape Yacht Club,"Mutant Ape Yacht Club #45 sold for 21.99 ETH! ($74848.68)

- https://t.co/IcbUTw1olY
- https://t.co/vMQHjUBZiI

Rarity 🟩12115/18022
#mayc #mutantape #mutantapeclub #nft #nanocube https://t.co/qKPMoRv4wr",mutant ape yacht club sold eth rarity mayc mutantape mutantapeclub nft nanocube,pos
2022-12-30,24,1,Bored Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#17903 sold for 15.28 ETH ($18.18K)

🔗 https://t.co/lzqCfVAo1e https://t.co/IykuAYHZEW",mutant ape yacht club mayc nft sold eth k,pos
2022-09-24,23,24,Bored Ape Yacht Club,"What Is Mutant Ape Yacht Club? @BoredApeYC Learn about it with #Phemex Academy! #BAYC #MAYC #NFT #NFTcollections #nftart

https://t.co/CELlDT4Efp",mutant ape yacht club boredapeyc learn phemex academy bayc mayc nft nftcollections nftart,neu
2022-12-30,24,0,Bored Ape Yacht Club,"Mutant Ape Yacht Club #77 sold for 17 ETH ($19,918)
                        
#NFT Collection: #MutantApeYachtClub, #MAYC
Floor Price: 11.65 #ETH

https://t.co/EDcU42vQSG https://t.co/5YPDiSDzxe",mutant ape yacht club sold eth nft collection mutantapeyachtclub mayc floor price eth,pos
2022-12-30,24,0,Bored Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#17946 sold for 15.2 ETH ($18.10K)

🔗 https://t.co/Kv90ymXLwK https://t.co/emXPaNSiJZ",mutant ape yacht club mayc nft sold eth k,pos
2022-12-29,24,0,Bored Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#8150 sold for 16.2 ETH ($19.43K)

🔗 https://t.co/S4sIUGIt2r https://t.co/Jz1yORBvZP",mutant ape yacht club mayc nft sold eth k,pos
2023-02-10,31,0,Bored Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#9665 sold for 15.241 ETH ($23.44K)

🔗 https://t.co/kDJ0TVwZeu https://t.co/rfuS6w5Cfi",mutant ape yacht club mayc nft sold eth k,pos
2022-06-27,22,0,Bored Ape Yacht Club,"Mutant Ape Yacht Club #7761 sold for 17.12 WETH ($20,757.95)
                        
Previously sold for 3.80 ETH ($4,565.66)
#NFT Collection: #MutantApeYachtClub
Floor Price: 18.3 #ETH

https://t.co/KUR6Ol3QIF https://t.co/WtdaWSqXaY",mutant ape yacht club sold weth previously sold eth nft collection mutantapeyachtclub floor price eth,pos
2022-03-30,21,1,Bored Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#29676 sold for 34 ETH (115.21K $)

🔗 https://t.co/lknPX4GsOA https://t.co/4r3pUn0D5o",mutant ape yacht club mayc nft sold eth k,pos
2022-09-25,23,1,Bored Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#7045 sold for 15.45 ETH ($20.56k)

🔗 https://t.co/UK71YFZxHd https://t.co/zFHQrcaLiS",mutant ape yacht club mayc nft sold eth k,pos
2021-12-30,14,3,Bored Ape Yacht Club,"Mutant Ape Yacht Club 21715 sold for 20.69 ETH ($77,105.01)🚀🚀
#NFT #NFTs #MAYC #Ethereum @BoredApeYC https://t.co/VZYLOi0Ei9",mutant ape yacht club sold eth nft nfts mayc ethereum boredapeyc,pos
2023-02-09,31,1,Bored Ape Yacht Club,"🧪 Mutant Ape Yacht Club | #MAYC #NFT

#5175 sold for 14.9 ETH ($24.33K)

🔗 https://t.co/MH31cuhNyJ https://t.co/2xED85GmOF",mutant ape yacht club mayc nft sold eth k,pos
